,vmax_forward_Enz_A,vmax_forward_Enz_B,vmax_forward_Enz_C,vmax_forward_Enz_D,vmax_forward_Enz_E,vmax_forward_Enz_F,vmax_forward_Enz_G,vmax_forward_Enz_H,vmax_forward_Enz_L,vmax_forward_TKT2,vmax_forward_RPI,vmax_forward_PDH,vmax_forward_CS,km_substrate2_TKT2,km_substrate1_PDH,km_substrate1_Enz_A,km_substrate2_Enz_A,vmax_forward_Enz_I,km_substrate1_Enz_I,Enz_I
255,1.709918,1.4457651,1.699848,0.7945576,1.5993009,1.3183953,1.5620724,1.8444049,0.85329604,1.7649388,1.0699484,1.0051422,1.0225077,0.56793755,1.1922885,1.595261,0.9947665,1.0307088,1.0173202,0.48578059164592025
256,1.4119458,1.6594456,1.1092507,2.0804567,1.579283,1.5357872,1.2232183,0.905536,0.6506541,2.0953162,1.0671966,0.9852015,1.0084366,1.7573079,1.240166,1.4692308,0.9969311,0.9292539,1.0100265,0.7889711674713795
257,1.7722793,0.8929702,0.94405806,1.8676684,0.8539908,1.3997,1.1579659,1.2107387,0.673851,1.1265715,1.0165209,0.99528843,0.9766799,2.3148055,1.1044166,2.7967024,0.9669223,0.84310806,1.0257921,1.2801214268313865
258,1.7577081,0.94430816,1.2884395,0.85713124,0.96829236,0.7982172,0.55905974,0.7610765,0.6252595,2.269244,1.0927725,0.99961925,1.015541,0.6242396,1.1459404,0.79164964,0.95916027,0.8933071,1.0033059,1.0136334822087678
259,1.3040464,2.063048,1.6368396,1.3674698,1.7505548,1.1952189,1.1006249,0.8430566,1.1126926,1.4046464,1.0680891,1.0011153,1.0324609,0.7545994,1.222056,1.5871426,0.9982489,0.9976591,1.0104507,0.5190242688058626
260,1.0671505,0.87815535,1.0359391,0.8609477,1.199217,1.0456975,1.3836869,1.2336605,1.1928226,0.5808439,0.9846093,1.0066402,0.9984413,2.0922005,1.1724416,0.88984376,0.98798335,1.0034196,1.0077995,1.3341310141946086
261,1.6758764,0.7070886,0.99680305,0.728446,1.4955676,1.6043447,1.5165496,1.8321936,1.1699486,2.3451939,1.0723894,0.9862995,0.98137885,1.3084209,1.1652436,0.6843537,0.98868716,0.98979586,1.0092428,1.2206825404842137
262,1.3101503,0.70832884,0.7821206,1.168179,0.70458925,1.6417974,1.0205792,1.4864087,1.4202572,2.5763996,1.0482669,0.98218143,0.99195087,1.5614206,1.1183362,1.3435967,1.0035801,1.0171341,0.99267614,0.5776771633239126
263,1.6428076,1.380745,1.0905133,2.0572538,0.9171306,1.7676481,1.3916743,1.453191,1.499502,1.0926011,1.0523612,0.99022585,0.9686929,1.327437,1.0746245,2.5338955,0.9822439,0.8606877,1.012732,0.9184545807413267
264,1.3441172,0.8993982,0.90279496,0.85563815,1.532641,0.96962476,1.2771777,0.90846103,1.2839253,1.5885798,1.0524986,1.0019087,1.016057,1.1111988,1.1864209,1.7509238,0.98919505,0.9915021,1.0101435,0.5644989849010638
265,1.2726007,1.9836265,1.7045112,1.684449,1.4063661,1.6539584,1.6765825,1.7275424,1.1291711,0.63535345,1.0253508,1.0010767,0.9856985,1.7439195,1.1871415,0.66434604,0.9948302,0.9530313,1.0028745,1.478479139982576
266,0.7204524,0.49387908,0.46977672,1.0014861,1.2356992,1.3080549,1.2141763,1.0878575,0.7047889,1.886982,0.9725127,0.9917499,1.0271602,2.7150981,1.2495388,1.5568804,1.0255309,1.1436515,0.997776,0.4152076296401557
267,0.92668414,0.9225699,0.43880066,1.6361768,1.2957824,1.789991,1.5217965,1.2187896,2.0076382,2.0400224,1.0963523,0.9883098,1.014332,0.88931656,1.1651323,2.9497116,1.011047,1.0110049,0.99110323,0.16565147627004195
268,1.1843765,1.1732007,0.8647715,1.8853688,1.8328705,0.89410734,2.213585,1.0909927,1.245742,0.9375782,1.061297,1.0059637,1.0124211,1.0136085,1.2601238,1.4929264,1.0065734,0.96047914,1.0116851,0.9081182387855352
269,1.8699517,1.0602003,1.8308806,0.6442938,1.7177521,1.0044901,1.0743666,1.6347177,1.0900187,2.0308125,1.1078279,0.991978,0.98713785,0.8992226,1.1595632,1.5682987,0.9982527,1.0437133,1.01423,0.628845010878639
270,0.754663,1.1210335,1.1614001,0.9369402,1.1805656,1.4609694,1.3180647,1.5987723,1.1361384,2.4478483,1.0780456,0.9984633,1.0549861,0.70509994,1.2424473,1.3568653,1.0282245,1.1655326,0.97813886,0.18464872505625762
271,1.6461961,1.501208,1.4627893,0.9766302,1.4435902,1.3867471,1.2357906,1.397027,1.3815892,2.1044812,1.0676589,0.9958925,0.9947827,1.6639364,1.1603527,1.4902089,0.98390645,0.9571544,1.0089067,0.8723964251105101
272,1.1880041,1.3098842,0.97469366,0.87500286,2.0922346,1.4258528,1.7551025,1.2796528,1.5904517,1.3552967,1.0198121,0.99885553,1.0059946,2.1143904,1.2301145,2.0942848,1.0075088,1.0518148,1.0180172,0.6729241613612186
273,1.354152,1.310819,1.2368528,1.566444,1.6368603,1.0701324,1.795509,1.3179212,0.7858434,1.0113099,1.0536356,1.0067264,1.0286409,0.57076144,1.2312942,1.8423749,1.0041598,1.0033617,1.0174994,0.5275037212459599
274,1.5647254,1.2143551,1.1358887,1.6920805,1.218301,0.9741701,1.681511,1.2342665,1.6110969,2.073293,1.0922797,1.0010408,1.001839,1.190298,1.1638169,2.4324777,0.9990713,0.9403604,1.0035316,0.43497920669828305
275,1.5709683,1.1629889,1.1400183,1.2257552,1.4406841,1.2308707,1.2632326,1.0898626,0.91867566,0.9643116,1.0271134,0.99983907,0.98422,1.968251,1.1656932,1.1131786,0.96410716,0.876394,1.0205803,1.4413399117115637
276,1.4616833,1.6418167,1.5537015,0.9478898,1.5572538,1.6006417,1.0224264,1.3736584,0.73081577,1.1720461,1.0264279,0.9980385,1.0204626,1.069688,1.1773889,1.7180828,0.99007106,1.0190618,1.0215232,0.7679473334225008
277,1.1595803,0.977144,0.7915307,1.3584344,1.663798,1.1494881,1.4838127,1.0251853,0.8722069,2.766057,1.0583518,0.995496,1.0253453,2.6963573,1.285877,2.2271233,1.0105699,1.0387049,0.9989207,0.4019559201879822
278,1.3425218,1.1081938,1.3784429,1.4265409,0.79573023,0.93103135,1.4893594,1.4707878,1.1495621,0.46687797,1.0238836,1.0219115,0.985142,1.7348213,1.119123,2.4762192,0.9840064,0.91844964,0.9837483,1.5029183280059266
279,1.2664537,1.2981075,1.4704137,0.82751536,0.8785533,1.7463188,0.9503294,1.7313106,0.962697,0.94382787,0.98451877,0.99437296,0.9881351,1.9710647,1.1194227,0.43357512,0.9843532,1.0082908,1.0069318,1.3036960168177718
280,1.672565,1.1777786,1.3204876,0.6735854,2.0254717,0.99149275,1.3775251,1.1532364,1.4862225,2.8566597,1.1637609,1.0069536,1.0254109,1.1205446,1.2274302,2.909039,0.9744446,0.9527637,1.0030885,0.3134525548409891
281,1.0922362,1.4080226,1.188774,1.0817046,1.0310956,0.959269,0.8974688,0.62638557,2.0446115,0.90392566,1.0645471,1.0002134,0.9988186,0.38400722,1.1116772,0.2979317,0.978626,0.9253372,0.9920071,1.4417256158468048
282,1.2983749,1.1669009,1.0048038,0.90693045,1.7396219,1.1672283,1.1391088,0.84287727,0.9817822,1.4653506,1.0311795,0.9995423,1.0210849,1.5737596,1.2137179,1.9173428,0.99105525,1.0076895,1.0166273,0.6485774235139355
283,1.6062831,1.1520804,1.1957139,0.68530536,1.7324506,1.3522494,1.0927571,1.1402237,2.1077795,1.399209,1.0530431,0.9897294,0.9585609,2.1861074,1.1060436,2.079142,0.9798614,0.9488104,1.0176035,1.0855941048251259
284,0.58555174,1.3301822,1.0324051,1.6918991,0.71255875,1.521853,1.4865239,1.6019626,2.0119648,2.8766701,1.0484567,0.9828912,1.0091122,1.9162139,1.2100544,0.37219378,1.0545729,1.1520681,0.96326375,0.6728570780902134
285,1.2450413,1.7170864,1.6246353,1.3787682,1.2563969,1.0392925,1.649224,1.3925905,1.7399116,0.778878,1.0523767,1.0081265,0.9968928,1.0364487,1.1629694,0.6507678,0.9929011,0.9578513,1.000464,1.478259086273253
286,1.3318316,1.724635,1.4991034,1.5022316,1.5816426,1.0673628,1.694786,1.2829418,1.4559453,1.7418683,1.0992029,1.0023104,1.0224246,0.3029841,1.2197212,1.0538892,1.0078237,0.999449,0.99984,0.43873978256245105
287,0.5949557,1.0187036,0.77947605,1.5015268,1.1554006,1.3496969,1.6465822,1.3867569,1.4191923,2.152422,1.0005622,0.9949939,1.0240674,2.9961162,1.2523543,2.2249627,1.0456239,1.1627948,0.98471403,0.22529735160172848
288,0.6125561,1.5019792,1.2721634,0.9545579,1.779099,0.8463999,1.7690693,1.1271708,1.7947624,1.6121484,1.072597,1.0142039,1.0602366,0.84940904,1.284162,1.9234658,1.0332273,1.1596466,0.9853716,0.15602291369258015
289,1.2259394,1.1116592,0.9515456,0.7357321,1.975112,0.85826755,1.5462674,0.836158,1.6536083,1.5749785,1.059417,1.0091889,1.025934,1.5081565,1.2266606,2.6245828,0.99658585,1.0236686,1.011574,0.40865827566909174
290,0.9937681,1.3372926,1.5191972,0.6763034,1.4519227,1.071637,1.0659524,1.2215745,1.345441,0.6992445,1.0297937,1.0034821,1.0288134,0.39368814,1.1744833,1.3087388,1.0148998,1.127086,1.004915,0.5630802796134855
291,1.4808536,1.2366806,0.7791823,1.5249364,1.8761244,1.5356339,1.6501726,1.0263679,1.4274056,0.7478106,1.0652701,0.99138796,0.98222363,0.6270465,1.172926,0.9172407,0.97339606,0.8634693,1.0233008,1.4547917824420267
292,1.7683527,1.001947,1.790517,1.2716217,1.2032635,0.45993945,1.3765594,0.48036534,0.6296532,0.6601497,1.0002931,1.0192991,0.9663508,2.2027144,1.1916943,2.153633,0.91513574,0.7851913,1.064669,1.4511327150169726
293,1.2943332,1.2608768,1.095265,0.7415066,1.3385329,1.2904729,0.8633064,0.92005616,1.6919851,2.3139284,1.0745915,0.9916908,1.0158222,0.8921454,1.1530113,1.5187372,0.9971297,1.0250131,0.99707645,0.40196198873151745
294,0.8264607,1.7147886,1.2173892,1.2057794,1.4922674,1.5720297,0.9406769,0.926446,1.301225,1.1294487,1.0290136,0.9945868,1.0450393,0.5053232,1.1968887,2.0093806,1.0217755,1.1144029,1.0037488,0.21464097606381638
295,1.0082084,1.3217434,1.2580913,1.0363322,1.4512749,1.3122424,1.7308971,1.609689,1.5091555,1.1193507,1.0204726,1.0043064,1.0243897,1.0958663,1.1981671,1.8418095,1.0244632,1.1181476,1.0048221,0.4587346134918776
296,0.9079869,1.664143,1.3472022,1.5014324,1.484684,0.83034575,1.0741128,0.60489756,0.8317375,1.5092332,1.0147041,1.0078511,1.047369,2.4174557,1.2683413,2.6202226,1.0160686,1.0718018,1.0025011,0.3887815059144354
297,0.8412287,2.0397134,1.7797079,1.4303653,1.2059188,1.3653991,1.0772301,1.2943385,0.90450776,1.0135673,1.0095322,1.0040319,1.0561016,0.8645068,1.2151133,2.0767965,1.0344049,1.159463,1.0011884,0.3018414401926537
298,1.2924912,1.2240509,1.0023829,0.9372456,1.9417667,0.74997485,1.5273839,0.70715445,1.5569868,2.0856214,1.0634934,1.0023744,1.0010123,2.4451203,1.2566278,0.9647239,0.9869166,0.9539572,1.0025626,1.3005787140976708
299,1.0120182,1.7320439,1.1099521,1.309797,1.7792683,1.7925175,1.3217968,1.1283107,1.5097876,0.8956497,1.0265802,0.9913993,1.012726,0.991348,1.191335,1.6876494,1.0106723,1.0422264,1.0103871,0.6489641613380049
300,1.4960222,1.3182799,1.4643706,1.3429489,0.8333998,1.7863889,1.2210759,1.8680649,0.8072028,0.6499239,1.004917,0.9985367,0.98315525,1.4726657,1.0982462,1.4589568,0.9815843,0.9492874,1.0098298,1.439686362321677
301,1.1458435,1.6689461,1.7960061,0.7221756,1.7954578,1.2647408,1.5661151,1.7576096,1.9958258,1.7405431,1.03762,0.99727863,0.9924939,2.5066319,1.2045797,1.7267884,1.0313067,1.1519518,0.9998999,0.6298413088445445
302,1.1937355,1.8597988,1.9905988,1.7591406,0.63750196,0.66859984,0.24221551,0.89662033,1.7368724,1.4940128,1.0340976,1.0119288,1.032984,0.7305563,1.1480861,2.6692982,1.0136673,1.0021615,1.0143112,0.2643235710280475
303,1.536108,1.7330405,1.1740955,1.4887776,1.2907567,2.0837495,1.0482059,1.2297068,1.9126434,0.65636754,1.0660491,0.9854075,0.9603437,0.44058466,1.0541952,1.1576415,0.9662163,0.8380285,1.0078479,1.4792562994828897
304,0.843145,1.1771829,1.449828,0.63412356,1.4246736,1.7928239,0.828717,1.8109727,0.48407844,2.9125504,0.99872464,0.97605455,1.0164657,3.1402085,1.2751815,0.32815847,1.0472229,1.2654823,0.9872086,0.7958284453287594
305,1.3125234,0.9835825,1.0353721,1.3157082,1.605752,0.95037913,1.967486,1.4351926,1.0686173,2.1799889,1.0864625,1.0007398,1.0180597,0.93063176,1.261661,0.5849474,1.0088147,1.0161524,0.99821925,1.0110193193691919
306,1.2530595,0.8833128,0.64430916,1.5396438,1.3701639,1.1308788,1.3083485,0.8160293,1.0879247,2.6142216,1.0515581,0.98796535,0.9949809,2.8064327,1.2351744,1.1969062,0.996274,0.9521048,0.9965851,0.9377748558684009
307,1.4744301,1.4988291,1.334978,0.9279573,1.4871395,1.2035297,0.7925967,0.80633676,1.1175935,1.9525785,1.023438,0.99694026,0.99647033,3.0483656,1.1848819,1.8461759,0.97603726,0.94600827,1.0114278,1.0081768506247044
308,0.4787737,1.5136847,1.2308085,0.8999207,0.99710417,1.1269406,0.54830587,0.6401835,1.5432391,1.823,1.0270541,0.99998724,1.0534884,1.5253997,1.204032,1.7007235,1.0241326,1.1543193,0.9766386,0.17587111973087444
309,0.3981511,0.6973336,1.2016078,0.59956706,1.2248704,1.0355043,1.2610445,1.5663328,1.5267806,0.9958701,0.98843634,0.9949231,1.0206072,1.5785835,1.2106951,0.91244197,1.0605043,1.3047266,0.98430395,0.40452860495371457
310,1.601255,1.161018,1.2628535,1.9348319,0.7078595,1.0343355,1.0609483,1.1085911,1.3032031,0.77491057,1.0481429,1.001705,0.9779955,0.930532,1.0972426,1.2740465,0.96724415,0.8150109,1.0166931,1.4652241455039803
311,1.226168,1.4127847,1.2446588,1.2923553,1.1093026,0.94718635,0.9784311,0.6548056,1.2661653,0.2563282,1.0218621,1.0182798,0.97529906,2.3205562,1.123283,2.162897,0.9624079,0.84510785,0.97753215,1.540463455219955
312,0.83950174,0.63641346,1.031648,0.5728977,1.6947036,1.4184706,0.9956986,1.4048889,0.7155652,1.5046147,1.0127089,0.9939207,1.0263014,2.376103,1.2420152,2.4781394,1.0222584,1.1909522,1.0051299,0.3405297759610505
313,1.1290649,1.2744758,1.3908793,0.7478559,1.2087867,1.6443883,1.3471657,1.8487284,1.7495646,1.5675206,1.0299764,0.9910634,0.99233663,1.4322766,1.1424873,0.7967581,1.0149882,1.0993297,0.99640095,1.0186862078549281
314,0.76164603,1.855589,1.3568971,1.2076168,1.5284021,1.7856773,1.58879,1.6754544,1.8810973,2.5347586,1.0386468,0.98622096,1.0176477,2.0945976,1.2446272,0.9950822,1.0489609,1.1804355,0.9826882,0.42718061302807886
315,1.602367,0.76095414,1.2217596,1.1236084,1.1196783,0.7727201,1.5526668,1.5096273,0.67510796,2.7389634,1.0698944,1.0050019,1.01985,1.8497409,1.220423,1.794978,1.0002286,1.0157115,1.0003844,0.5701044516600222
316,0.68705124,1.635755,1.5713768,1.1478963,0.8369851,0.8003969,1.0190203,0.94690365,1.8905694,3.0906694,1.0600784,1.0030423,1.034581,2.6982658,1.2342018,1.731423,1.0292963,1.1354377,0.96649694,0.24371498335876962
317,0.77770925,1.2872535,1.4983317,0.59737384,1.6609756,1.1525275,0.6982287,1.0288126,1.0706829,0.76470685,1.0147866,0.99441975,1.0350989,0.7403021,1.2068301,1.429891,1.032602,1.2147559,1.0047381,0.4787529243026343
318,1.3739284,1.4634875,1.4552249,0.9435015,1.5706154,0.74101436,1.0516474,0.7222008,1.1708028,2.5430574,1.0785602,1.0071725,1.0313004,2.0475626,1.2399433,2.3333788,0.98933625,1.0012558,1.0027926,0.4372629694304917
319,1.8421228,1.6344098,1.5368108,1.6622658,1.6524853,1.3257482,1.9076856,1.6892648,1.1341168,2.3389544,1.1054552,0.99624515,0.98710847,1.552942,1.2167133,1.018738,0.9868554,0.89779997,1.0100098,1.3164068480341635
320,0.9529252,1.3142742,1.5514736,1.7091889,1.1887854,0.6419699,1.5912184,0.7761184,0.7731551,2.167327,1.062909,1.0038422,1.0326233,0.70239896,1.30504,0.5610201,1.0035965,1.0442821,1.0103124,0.6383485475528465
321,1.4688053,1.2327875,0.82146466,1.5661042,1.1311686,1.7068578,1.0028552,0.9069424,1.543714,0.6198511,1.0281479,0.9939466,0.9515468,2.0784163,1.0712732,2.1499915,0.9593377,0.80612075,1.0004104,1.5118241859466552
322,1.8125873,1.7636229,1.4712971,1.6032252,1.6615937,1.1902108,1.1743041,0.92244273,0.9529166,2.2167597,1.0622536,0.9977502,0.9959258,2.8375254,1.2039402,2.7681656,0.97740126,0.8862401,1.0203917,0.7843816839298687
323,1.9074962,1.2254381,1.658119,1.1865122,1.0992008,1.1864028,1.5760404,1.8677626,0.8157127,1.32045,1.0461779,1.0067407,0.97951525,1.8134227,1.1386185,1.1372672,0.9655,0.88460875,1.0181179,1.396074602460294
324,1.7217555,1.2464768,0.8903514,1.5452543,1.4585378,1.9579985,1.4480097,1.3821528,1.4792533,0.5882195,1.0664598,0.98906773,0.952642,0.62820786,1.0822637,1.1977957,0.95719075,0.7952335,1.0148426,1.4863700758625038
325,1.5476778,1.1516908,1.2334958,0.76624155,1.0948434,1.4521133,0.45658875,0.95713,0.7376406,1.0607016,0.98732394,0.9975729,1.000541,2.2555747,1.1061131,2.4961953,0.96632093,0.9510234,1.0248026,1.1281326008812378
326,0.60708845,1.608204,1.5301133,1.5868326,1.2803447,0.7041131,1.7857844,1.1808257,1.058364,0.6305176,1.0287961,1.0170503,1.0487242,0.56760126,1.2726437,0.8041218,1.0320904,1.1189709,0.9857984,0.7511459616336037
327,1.5580983,0.92345583,1.4452118,0.80658007,0.86354375,0.6569586,1.4437236,1.3921735,1.5335102,0.5224165,1.0430624,1.0197711,0.99118966,0.8314424,1.0886235,1.494497,0.9666821,0.9120513,1.0055845,1.4092654299070302
328,2.0489235,0.95017374,1.1959814,1.17472,0.7536452,1.5257035,0.9196652,1.47468,1.2289904,2.551643,1.1015998,0.98454523,0.95959914,1.2451729,1.069597,0.45223495,0.95087105,0.80808127,1.0034816,1.3882261998320033
329,0.4515823,1.379361,0.99509203,1.2246876,1.0578994,1.5583055,0.8558413,0.9767199,1.1358259,0.8959844,0.9562943,0.9957477,1.036821,2.0651875,1.1962824,2.18254,1.0360053,1.1768464,0.9917101,0.3017649916653171
330,0.6125399,1.401657,0.9257761,1.4967641,1.7059543,1.2538452,0.8312354,0.41666466,0.4519644,1.5972652,1.0870274,1.0036314,1.0835316,0.60307807,1.3076771,2.412551,1.0025682,1.056943,0.99332887,0.11979806114331393
331,1.0994557,1.2043287,0.90653074,1.5307031,0.7369311,2.3196595,0.721295,1.5627153,1.110747,1.7770705,1.0167181,0.9739144,1.0097684,0.72785574,1.1045157,1.9051723,1.0199955,1.0784998,1.004087,0.2709958003070464
332,1.2272707,1.2002467,1.5900697,1.4984784,1.1492357,0.67273235,1.9109799,1.3713381,0.95150876,0.8481028,1.0153751,1.0175583,1.0122741,1.5450476,1.2234213,1.7717618,0.9952254,1.0058988,1.0194026,1.1205795906090705
333,1.442189,1.5127227,1.62372,2.0123754,1.5427485,0.7478646,2.0659418,0.9978586,1.1632869,2.817926,1.089118,1.0028927,1.006415,1.7429532,1.3013501,2.1751556,0.99785995,0.97169757,1.0247674,0.4335238933466967
334,1.6068211,1.5695977,1.8383276,1.116493,1.321097,1.0194113,1.3264397,1.608654,0.49038818,2.8053017,1.0548112,1.0044498,1.0240735,2.5840325,1.2493179,1.6895521,1.0033227,1.0423851,1.0022786,0.7039190422444411
335,1.5989151,0.7226614,0.49384055,1.0432298,1.6217775,1.4650953,1.0765884,0.72112685,1.1768241,0.74680424,1.0068116,0.9966632,0.96605194,2.5388603,1.1197014,2.7597005,0.95347524,0.8365334,1.0239698,1.4906636037037906
336,1.5028585,1.3477682,1.21603,0.98310804,0.98847616,1.3550537,0.5828606,0.86960906,1.61954,2.2033367,1.0470207,0.9906461,0.98867595,2.2435772,1.1029218,2.0319524,0.9776086,0.9369811,1.0018635,0.7117481296857955
337,1.4619027,1.6889054,1.4080242,1.3233361,1.4619957,1.4821769,1.2487463,1.2709541,1.4160883,1.960294,1.052523,0.9936381,0.9982911,2.005445,1.1757202,1.9134847,0.9958235,0.9769413,1.008212,0.7000866569897171
338,1.0976995,1.6118485,1.3704082,1.4979868,1.2340577,1.8999268,1.7568637,1.9726746,1.5058823,1.0795069,1.0073912,0.99037594,0.9771067,2.1402137,1.1730568,0.29380056,1.0087305,1.0156558,1.0010688,1.4646098605791247
339,1.6321805,1.0199386,1.1147641,0.9617543,1.4533075,1.2048695,1.7613314,1.5368497,1.8174424,1.259944,1.081053,1.0030742,0.99274415,0.25677073,1.1226509,1.6755314,0.9837679,0.942771,1.0142889,0.44380480056702243
340,0.51264775,0.81321585,0.47889504,1.5578785,1.0027678,1.2504015,1.3032415,0.9405046,1.3698089,2.6252043,1.0231857,0.98479164,1.0258334,2.3019912,1.2532798,1.0282838,1.0445775,1.1438016,0.97388196,0.29353652242021033
341,1.7270896,1.7015618,1.6108865,1.4833568,1.6373825,1.484307,1.6479899,1.5932283,0.7183001,0.486253,1.0662832,1.0112945,0.9887061,0.70508873,1.1630774,1.8125746,0.9706028,0.8694838,1.0067419,1.4468603336302475
342,1.4828649,1.3691158,1.1472136,1.521405,1.6144096,1.4556993,1.2923473,1.1268053,0.53841734,1.3405001,1.0117964,0.9942248,0.9913875,2.7660809,1.2204313,1.428787,0.97880703,0.9167904,1.0219003,1.353406433663247
343,1.4150369,1.1256695,1.5429192,0.6543212,1.8696475,1.5947568,1.167409,1.8116574,1.145165,1.9709337,1.0936768,0.9852325,1.0099692,0.4536211,1.1905614,1.754729,1.022134,1.1481614,1.0093449,0.2756657764757765
344,1.3264759,1.4964145,1.9252945,1.4957032,0.6762475,1.0444616,0.92320025,1.8001125,1.1117432,2.3952389,1.0609889,1.0054353,1.0363771,0.5992775,1.1891276,1.6936414,1.0249333,1.0785859,1.0016466,0.2776950009895397
345,0.8798598,0.83358395,0.792457,0.8587191,1.0308276,1.402784,1.1486827,1.2543554,1.5534,1.5048176,0.9701975,0.99609995,1.008224,2.7833118,1.1550392,2.578053,1.0187957,1.1175089,1.0008967,0.407437053496857
346,0.7150868,1.2832811,1.256275,0.93875337,1.6344858,1.4022033,1.7620789,1.7867196,0.96730876,2.5978222,1.035105,1.0019257,1.0502683,2.4945412,1.3212454,1.7410672,1.0432568,1.2172735,0.9856014,0.2501086204898668
347,1.795984,1.8477303,2.0279503,1.3137503,1.6138614,0.80703473,1.9993237,1.6662881,1.4132538,2.053518,1.1158633,1.0118865,1.0013415,0.9484389,1.2198128,0.86907285,0.98533875,0.9285612,1.0080725,1.1874149218132215
348,1.7756279,1.1187931,1.2976147,1.2623019,1.6189661,0.7877017,1.6854938,1.1632018,0.8474611,0.7129662,1.0533445,1.0121624,0.98911184,1.4281217,1.1867974,1.1202841,0.9566023,0.837346,1.0259852,1.4522163702393458
349,1.2649193,0.8817569,1.1980156,1.4365656,0.95653176,0.689952,1.5627692,1.0739105,1.1865323,1.8531089,1.0289412,1.0071843,1.0018057,2.2746863,1.2024474,1.9961087,0.993157,0.98533285,1.0089142,0.651745255052689
350,1.5225182,1.0813409,0.7076336,1.6666064,1.6523936,0.9235636,1.5440665,0.5229952,1.6080813,0.85177803,1.0535167,0.9988403,0.9604323,2.2756023,1.1710687,0.97607297,0.9532716,0.76383066,1.0171672,1.5060152616712936
351,2.0304496,1.6058658,1.5601121,1.6098013,1.1326662,1.8547045,1.418122,1.8396609,1.2928443,1.2927954,1.0730469,0.990146,0.955428,1.2012204,1.0784948,1.0817261,0.9585116,0.80868345,1.0213798,1.4410773381638478
352,1.1625917,1.7325832,1.6958505,1.5223217,1.1417598,0.8998362,1.5245675,1.3363822,1.3135583,1.1504941,1.007565,1.0127258,1.0140191,2.6261857,1.1980388,2.4039497,1.0111,1.0345427,1.0033286,0.7853946309730389
353,1.4279442,1.5129397,1.6112047,1.419213,0.804301,1.434132,1.3708344,1.7255161,1.41628,0.79774046,0.99495685,1.0015255,0.96321845,2.8465328,1.1093563,0.9885494,0.9780246,0.9125905,1.0074092,1.4953026666839648
354,1.003636,1.1903484,1.2284352,0.8054414,1.2554953,1.8169124,1.5620842,1.9750524,1.3168173,0.70471275,0.9719289,0.9966201,0.9963369,1.888687,1.1601604,0.9139627,1.0106605,1.0980846,1.008763,1.1493874183195445
355,1.3340409,0.6902133,0.44343552,1.8446822,0.7162889,1.8053465,0.5573586,0.8347839,0.77406883,1.4927458,1.0200834,0.97764677,0.9953544,1.1752108,1.1005652,2.1822627,0.98613554,0.9202782,1.0149924,0.5377312735481157
356,1.5847077,1.0664111,0.9990033,1.0201259,1.4791882,1.3244588,0.8567697,0.9006949,0.9439677,2.9096987,1.1260152,0.9919661,1.0269004,0.7411115,1.1948233,1.988571,0.9770441,0.94437385,1.0014622,0.3471963526623464
357,0.9036108,1.4464765,1.2056738,0.8893473,1.4353863,1.6630633,1.1876419,1.4099677,1.2923293,1.5824497,0.986937,0.9931847,1.017722,2.3979952,1.2061641,1.7370466,1.0225655,1.1354392,1.0028698,0.5159480188596628
358,0.9279195,1.5392045,0.99260557,1.6734011,1.3277447,1.0122731,1.2673768,0.55010444,1.9121928,1.3360319,1.078032,0.99483734,1.0071397,0.6651205,1.1897888,0.38132402,0.9999718,0.9491465,0.98838156,1.3284959022629277
359,1.356262,1.1543483,1.344379,1.2290711,0.6945809,1.2257606,1.2873366,1.6640923,1.7696981,2.9238312,1.0917559,0.9916565,0.9959533,1.1813747,1.1455226,0.4911805,1.008693,1.013083,0.97991264,1.1538527773574656
360,1.5247302,1.3048774,1.4766842,1.1896465,0.8795544,1.5275742,1.0108293,1.6084669,0.8366852,1.4781555,1.0040209,0.9985698,1.0026675,2.1681957,1.1227095,2.5535874,0.9925223,1.0074875,1.0146977,0.7153358213508314
361,1.343789,1.4034945,1.2736474,1.0617996,1.3329606,1.3841884,1.1309156,1.1310081,1.2821774,0.50906277,1.0330756,1.0046307,0.99272573,0.9942298,1.1264465,1.4806212,0.97507787,0.92660475,1.0036166,1.4893226015221752
362,0.7471764,1.4745032,1.2150649,1.3440423,1.6585262,1.4668354,1.329169,1.2367184,0.95315194,2.476347,1.1318576,1.0073895,1.0747429,1.0401888,1.3041991,2.8905945,1.0075312,1.078108,0.98120224,0.11908838701401414
363,1.6026677,1.6211196,1.3153886,2.0809958,1.4185035,1.3816893,1.4452912,1.2227457,0.70103526,2.2205017,1.0807552,0.99150527,1.007618,1.6080863,1.222264,1.85034,0.9975566,0.9274437,1.0100895,0.6597344352686427
364,1.5560421,0.84911335,0.77611554,1.6030221,1.2649847,1.0819492,1.3270671,0.88648754,0.9712832,1.7255251,1.0716102,0.99334824,0.9876972,1.413914,1.1770768,0.89034677,0.9709212,0.85526824,1.008473,1.382819766568819
365,1.1717926,0.7061101,0.9162792,0.76137936,1.5194011,0.6964853,1.7970062,1.0596242,1.7444437,0.8970983,1.0240226,1.0170732,1.0112411,1.4010257,1.1797565,2.9233794,0.9951868,1.027729,1.0142338,0.5774300755063678
366,1.6071877,1.2970585,1.539101,1.5602219,0.8182156,0.7500484,1.8039633,1.5140269,1.847789,0.83086765,1.0459727,1.0129539,0.9581369,2.2850227,1.1067393,0.9713988,0.9669283,0.8310785,1.0025669,1.5094853099283374
